"","MT$time_ms","MT$y_index_right","hand"
"25106",502120,-1273.74,"right"
"25107",502140,-1272.08,"right"
"25108",502160,-1273.24,"right"
"25109",502180,-1272.07,"right"
"25110",502200,-1273.7,"right"
"25111",502220,-1276.13,"right"
"25112",502240,-1276.14,"right"
"25113",502260,-1277.35,"right"
"25114",502280,-1276.25,"right"
"25115",502300,-1276.24,"right"
"25116",502320,-1273.88,"right"
"25117",502340,-1273.78,"right"
"25118",502360,-1273.85,"right"
"25119",502380,-1273.72,"right"
"25120",502400,-1275,"right"
"25121",502420,-1273.79,"right"
"25122",502440,-1275.01,"right"
"25123",502460,-1273.73,"right"
"25124",502480,-1273.76,"right"
"25125",502500,-1273.72,"right"
"25126",502520,-1273.74,"right"
"25127",502540,-1274.94,"right"
"25128",502560,-1276.13,"right"
"25129",502580,-1274.46,"right"
"25130",502600,-1274.52,"right"
"25131",502620,-1274.46,"right"
"25132",502640,-1273.25,"right"
"25133",502660,-1274.38,"right"
"25134",502680,-1273.18,"right"
"25135",502700,-1273.24,"right"
"25136",502720,-1273.24,"right"
"25137",502740,-1273.26,"right"
"25138",502760,-1273.73,"right"
"25139",502780,-1273.7,"right"
"25140",502800,-1273.72,"right"
"25141",502820,-1273.22,"right"
"25142",502840,-1273.25,"right"
"25143",502860,-1274.43,"right"
"25144",502880,-1272.1,"right"
"25145",502900,-1272.11,"right"
"25146",502920,-1272.58,"right"
"25147",502940,-1273.32,"right"
"25148",502960,-1273.33,"right"
"25149",502980,-1274.48,"right"
"25150",503000,-1273.74,"right"
"25151",503020,-1272.09,"right"
"25152",503040,-1273.3,"right"
"25153",503060,-1273.32,"right"
"25154",503080,-1273.31,"right"
"25155",503100,-1272.06,"right"
"25156",503120,-1272.03,"right"
"25157",503140,-1272.11,"right"
"25158",503160,-1272.01,"right"
"25159",503180,-1272.05,"right"
"25160",503200,-1274.45,"right"
"25161",503220,-1274.48,"right"
"25162",503240,-1275.65,"right"
"25163",503260,-1273.25,"right"
"25164",503280,-1273.24,"right"
"25165",503300,-1274.5,"right"
"25166",503320,-1276.1,"right"
"25167",503340,-1273.7,"right"
"25168",503360,-1273.24,"right"
"25169",503380,-1274.89,"right"
"25170",503400,-1272,"right"
"25171",503420,-1272.04,"right"
"25172",503440,-1272.01,"right"
"25173",503460,-1272.03,"right"
"25174",503480,-1272.02,"right"
"25175",503500,-1272.58,"right"
"25176",503520,-1272.06,"right"
"25177",503540,-1274.92,"right"
"25178",503560,-1272.1,"right"
"25179",503580,-1275.01,"right"
"25180",503600,-1273.33,"right"
"25181",503620,-1275.01,"right"
"25182",503640,-1275.69,"right"
"25183",503660,-1274.54,"right"
"25184",503680,-1274.44,"right"
"25185",503700,-1273.3,"right"
"25186",503720,-1273.31,"right"
"25187",503740,-1273.3,"right"
"25188",503760,-1273.33,"right"
"25189",503780,-1273.76,"right"
"25190",503800,-1276.13,"right"
"25191",503820,-1273.78,"right"
"25192",503840,-1273.32,"right"
"25193",503860,-1273.84,"right"
"25194",503880,-1273.3,"right"
"25195",503900,-1273.79,"right"
"25196",503920,-1274.47,"right"
"25197",503940,-1273.73,"right"
"25198",503960,-1273.32,"right"
"25199",503980,-1273.73,"right"
"25200",504000,-1273.2,"right"
"25201",504020,-1273.7,"right"
"25202",504040,-1273.23,"right"
"25203",504060,-1271.93,"right"
"25204",504080,-1272,"right"
"25205",504100,-1272.05,"right"
"25206",504120,-1270.63,"right"
"25207",504140,-1274.65,"right"
"25208",504160,-1270.61,"right"
"25209",504180,-1270.62,"right"
"25210",504200,-1271.83,"right"
"25211",504220,-1270.59,"right"
"25212",504240,-1270.59,"right"
"25213",504260,-1275.47,"right"
"25214",504280,-1272.28,"right"
"25215",504300,-1272.2,"right"
"25216",504320,-1273.63,"right"
"25217",504340,-1271.01,"right"
"25218",504360,-1271.02,"right"
"25219",504380,-1270.61,"right"
"25220",504400,-1269.46,"right"
"25221",504420,-1270.99,"right"
"25222",504440,-1271.03,"right"
"25223",504460,-1269.83,"right"
"25224",504480,-1269.79,"right"
"25225",504500,-1269.82,"right"
"25226",504520,-1271.02,"right"
"25227",504540,-1269.8,"right"
"25228",504560,-1268.48,"right"
"25229",504580,-1271,"right"
"25230",504600,-1269.75,"right"
"25231",504620,-1271.04,"right"
"25232",504640,-1271.05,"right"
"25233",504660,-1271.02,"right"
"25234",504680,-1269.9,"right"
"25235",504700,-1270.11,"right"
"25236",504720,-1270.12,"right"
"25237",504740,-1272.28,"right"
"25238",504760,-1269.82,"right"
"25239",504780,-1272.29,"right"
"25240",504800,-1271.09,"right"
"25241",504820,-1272.3,"right"
"25242",504840,-1272.29,"right"
"25243",504860,-1276.23,"right"
"25244",504880,-1272.26,"right"
"25245",504900,-1272.25,"right"
"25246",504920,-1272.3,"right"
"25247",504940,-1274.83,"right"
"25248",504960,-1272.63,"right"
"25249",504980,-1274.87,"right"
"25250",505000,-1274.81,"right"
"25251",505020,-1270.26,"right"
"25252",505040,-1272.69,"right"
"25253",505060,-1270.32,"right"
"25254",505080,-1273.78,"right"
"25255",505100,-1272.66,"right"
"25256",505120,-1273.74,"right"
"25257",505140,-1272.62,"right"
"25258",505160,-1272.6,"right"
"25259",505180,-1271.48,"right"
"25260",505200,-1272.52,"right"
"25261",505220,-1271.39,"right"
"25262",505240,-1272.52,"right"
"25263",505260,-1271.42,"right"
"25264",505280,-1270.22,"right"
"25265",505300,-1271.45,"right"
"25266",505320,-1272.65,"right"
"25267",505340,-1272.61,"right"
"25268",505360,-1272.69,"right"
"25269",505380,-1272.71,"right"
"25270",505400,-1272.65,"right"
"25271",505420,-1273.79,"right"
"25272",505440,-1271.39,"right"
"25273",505460,-1271.48,"right"
"25274",505480,-1275.11,"right"
"25275",505500,-1274.05,"right"
"25276",505520,-1272.68,"right"
"25277",505540,-1272.76,"right"
"25278",505560,-1272.71,"right"
"25279",505580,-1272.62,"right"
"25280",505600,-1271.47,"right"
"25281",505620,-1271.41,"right"
"25282",505640,-1272.6,"right"
"25283",505660,-1272.62,"right"
"25284",505680,-1273.87,"right"
"25285",505700,-1271.5,"right"
"25286",505720,-1272.67,"right"
"25287",505740,-1272.6,"right"
"25288",505760,-1273.9,"right"
"25289",505780,-1273.82,"right"
"25290",505800,-1273.87,"right"
"25291",505820,-1274.97,"right"
"25292",505840,-1275.08,"right"
"25293",505860,-1276.23,"right"
"25294",505880,-1273.78,"right"
"25295",505900,-1275,"right"
"25296",505920,-1274.93,"right"
"25297",505940,-1273.74,"right"
"25298",505960,-1272.16,"right"
"25299",505980,-1272.14,"right"
"25300",506000,-1275,"right"
"25301",506020,-1269,"right"
"25302",506040,-1268.51,"right"
"25303",506060,-1267.3,"right"
"25304",506080,-1267.23,"right"
"25305",506100,-1269.65,"right"
"25306",506120,-1267.18,"right"
"25307",506140,-1269.64,"right"
"25308",506160,-1269.65,"right"
"25309",506180,-1269.65,"right"
"25310",506200,-1270.84,"right"
"25311",506220,-1270.92,"right"
"25312",506240,-1270.81,"right"
"25313",506260,-1270.94,"right"
"25314",506280,-1270.91,"right"
"25315",506300,-1270.97,"right"
"25316",506320,-1270.87,"right"
"25317",506340,-1272.07,"right"
"25318",506360,-1272.08,"right"
"25319",506380,-1270.86,"right"
"25320",506400,-1270.09,"right"
"25321",506420,-1270.13,"right"
"25322",506440,-1271.4,"right"
"25323",506460,-1271.39,"right"
"25324",506480,-1272.11,"right"
"25325",506500,-1272.12,"right"
"25326",506520,-1272,"right"
"25327",506540,-1272.08,"right"
"25328",506560,-1270.85,"right"
"25329",506580,-1272.08,"right"
"25330",506600,-1272.06,"right"
"25331",506620,-1270.15,"right"
"25332",506640,-1272.12,"right"
"25333",506660,-1270.15,"right"
"25334",506680,-1272.1,"right"
"25335",506700,-1270.18,"right"
"25336",506720,-1272.09,"right"
"25337",506740,-1270.21,"right"
"25338",506760,-1273.26,"right"
"25339",506780,-1272.13,"right"
"25340",506800,-1273.28,"right"
"25341",506820,-1272.53,"right"
"25342",506840,-1273.25,"right"
"25343",506860,-1272.48,"right"
"25344",506880,-1270.84,"right"
"25345",506900,-1271.3,"right"
"25346",506920,-1270.86,"right"
"25347",506940,-1272.14,"right"
"25348",506960,-1272.04,"right"
"25349",506980,-1270.91,"right"
"25350",507000,-1269.64,"right"
"25351",507020,-1270.92,"right"
"25352",507040,-1269.64,"right"
"25353",507060,-1269.69,"right"
"25354",507080,-1269.71,"right"
"25355",507100,-1270.24,"right"
"25356",507120,-1268.47,"right"
"25357",507140,-1271.12,"right"
"25358",507160,-1267.22,"right"
"25359",507180,-1268.49,"right"
"25360",507200,-1270.87,"right"
"25361",507220,-1269.68,"right"
"25362",507240,-1269.61,"right"
"25363",507260,-1269.65,"right"
"25364",507280,-1269.59,"right"
"25365",507300,-1269.61,"right"
"25366",507320,-1272.08,"right"
"25367",507340,-1270.83,"right"
"25368",507360,-1270.84,"right"
"25369",507380,-1270.87,"right"
"25370",507400,-1269.7,"right"
"25371",507420,-1270.9,"right"
"25372",507440,-1273.72,"right"
"25373",507460,-1270.85,"right"
"25374",507480,-1269.7,"right"
"25375",507500,-1272.02,"right"
"25376",507520,-1270.84,"right"
"25377",507540,-1270.82,"right"
"25378",507560,-1269.65,"right"
"25379",507580,-1270.88,"right"
"25380",507600,-1271.34,"right"
"25381",507620,-1272.32,"right"
"25382",507640,-1270.86,"right"
"25383",507660,-1272.23,"right"
"25384",507680,-1273.45,"right"
"25385",507700,-1272.24,"right"
"25386",507720,-1272.27,"right"
"25387",507740,-1272.5,"right"
"25388",507760,-1272.55,"right"
"25389",507780,-1273.53,"right"
"25390",507800,-1273.3,"right"
"25391",507820,-1273.55,"right"
"25392",507840,-1273.89,"right"
"25393",507860,-1273.82,"right"
"25394",507880,-1272.54,"right"
"25395",507900,-1273.71,"right"
"25396",507920,-1272.47,"right"
"25397",507940,-1273.47,"right"
"25398",507960,-1273.29,"right"
"25399",507980,-1276.12,"right"
"25400",508000,-1271.98,"right"
"25401",508020,-1270.77,"right"
"25402",508040,-1269.42,"right"
"25403",508060,-1269.44,"right"
"25404",508080,-1270.96,"right"
"25405",508100,-1270.86,"right"
"25406",508120,-1270.89,"right"
"25407",508140,-1273.49,"right"
"25408",508160,-1270.61,"right"
"25409",508180,-1272.07,"right"
"25410",508200,-1271.94,"right"
"25411",508220,-1270.46,"right"
"25412",508240,-1271.87,"right"
"25413",508260,-1271.73,"right"
"25414",508280,-1271.6,"right"
"25415",508300,-1270.74,"right"
"25416",508320,-1269.34,"right"
"25417",508340,-1270.64,"right"
"25418",508360,-1270.58,"right"
"25419",508380,-1270.64,"right"
"25420",508400,-1270.47,"right"
"25421",508420,-1271.86,"right"
"25422",508440,-1270.7,"right"
"25423",508460,-1270.67,"right"
"25424",508480,-1271.72,"right"
"25425",508500,-1270.55,"right"
"25426",508520,-1270.68,"right"
"25427",508540,-1271.91,"right"
"25428",508560,-1271.94,"right"
"25429",508580,-1270.7,"right"
"25430",508600,-1271.92,"right"
"25431",508620,-1270.73,"right"
"25432",508640,-1270.66,"right"
"25433",508660,-1270.59,"right"
"25434",508680,-1271.84,"right"
"25435",508700,-1270.64,"right"
"25436",508720,-1270.49,"right"
"25437",508740,-1270.75,"right"
"25438",508760,-1269.53,"right"
"25439",508780,-1269.49,"right"
"25440",508800,-1269.58,"right"
"25441",508820,-1267.14,"right"
"25442",508840,-1269.51,"right"
"25443",508860,-1270.72,"right"
"25444",508880,-1268.28,"right"
"25445",508900,-1268.24,"right"
"25446",508920,-1270.57,"right"
"25447",508940,-1270.59,"right"
"25448",508960,-1271.71,"right"
"25449",508980,-1270.62,"right"
"25450",509000,-1266.99,"right"
"25451",509020,-1267.01,"right"
"25452",509040,-1267,"right"
"25453",509060,-1269.43,"right"
"25454",509080,-1270.62,"right"
"25455",509100,-1270.51,"right"
"25456",509120,-1268.01,"right"
"25457",509140,-1265.77,"right"
"25458",509160,-1265.64,"right"
"25459",509180,-1266.84,"right"
"25460",509200,-1264.46,"right"
"25461",509220,-1266.85,"right"
"25462",509240,-1265.74,"right"
"25463",509260,-1266.89,"right"
"25464",509280,-1268.17,"right"
"25465",509300,-1268.16,"right"
"25466",509320,-1268.15,"right"
"25467",509340,-1268.16,"right"
"25468",509360,-1268.23,"right"
"25469",509380,-1268.17,"right"
"25470",509400,-1269.35,"right"
"25471",509420,-1269.32,"right"
"25472",509440,-1270.62,"right"
"25473",509460,-1270.51,"right"
"25474",509480,-1269.31,"right"
"25475",509500,-1269.12,"right"
"25476",509520,-1269.42,"right"
"25477",509540,-1270.61,"right"
"25478",509560,-1270.69,"right"
"25479",509580,-1270.56,"right"
"25480",509600,-1266.94,"right"
"25481",509620,-1271.82,"right"
"25482",509640,-1270.59,"right"
"25483",509660,-1271.79,"right"
"25484",509680,-1269.38,"right"
"25485",509700,-1270.6,"right"
"25486",509720,-1270.61,"right"
"25487",509740,-1271.8,"right"
"25488",509760,-1270.6,"right"
"25489",509780,-1270.57,"right"
"25490",509800,-1269.43,"right"
"25491",509820,-1268.2,"right"
"25492",509840,-1268.23,"right"
"25493",509860,-1265.85,"right"
"25494",509880,-1269.43,"right"
"25495",509900,-1268.21,"right"
"25496",509920,-1269.44,"right"
"25497",509940,-1268.25,"right"
"25498",509960,-1268.22,"right"
"25499",509980,-1268.21,"right"
"25500",510000,-1268.25,"right"
"25501",510020,-1269.47,"right"
"25502",510040,-1268.24,"right"
"25503",510060,-1267.08,"right"
"25504",510080,-1267.08,"right"
"25505",510100,-1266.98,"right"
"25506",510120,-1267.09,"right"
"25507",510140,-1266.96,"right"
"25508",510160,-1264.6,"right"
"25509",510180,-1266.91,"right"
"25510",510200,-1267.03,"right"
"25511",510220,-1266.92,"right"
"25512",510240,-1265.75,"right"
"25513",510260,-1264.58,"right"
"25514",510280,-1265.8,"right"
"25515",510300,-1265.77,"right"
"25516",510320,-1265.97,"right"
"25517",510340,-1266.98,"right"
"25518",510360,-1267.03,"right"
"25519",510380,-1266.9,"right"
"25520",510400,-1268.14,"right"
"25521",510420,-1266.96,"right"
"25522",510440,-1269.38,"right"
"25523",510460,-1268.17,"right"
"25524",510480,-1268.12,"right"
"25525",510500,-1266.95,"right"
"25526",510520,-1268.15,"right"
"25527",510540,-1268.16,"right"
"25528",510560,-1269.41,"right"
"25529",510580,-1268.22,"right"
"25530",510600,-1269.41,"right"
"25531",510620,-1268.27,"right"
"25532",510640,-1267,"right"
"25533",510660,-1268.03,"right"
"25534",510680,-1267.01,"right"
"25535",510700,-1269.18,"right"
"25536",510720,-1266.96,"right"
"25537",510740,-1270.37,"right"
"25538",510760,-1269.37,"right"
"25539",510780,-1268.21,"right"
"25540",510800,-1269.5,"right"
"25541",510820,-1268.15,"right"
"25542",510840,-1269.4,"right"
"25543",510860,-1268.25,"right"
"25544",510880,-1268.07,"right"
"25545",510900,-1268.09,"right"
"25546",510920,-1268.14,"right"
"25547",510940,-1268.13,"right"
"25548",510960,-1268.17,"right"
"25549",510980,-1269.41,"right"
"25550",511000,-1266.87,"right"
"25551",511020,-1265.93,"right"
"25552",511040,-1265.76,"right"
"25553",511060,-1265.78,"right"
"25554",511080,-1268.1,"right"
"25555",511100,-1268.18,"right"
"25556",511120,-1266.86,"right"
"25557",511140,-1268.26,"right"
"25558",511160,-1268.08,"right"
"25559",511180,-1269.29,"right"
"25560",511200,-1269.31,"right"
"25561",511220,-1269.35,"right"
"25562",511240,-1269.31,"right"
"25563",511260,-1269.32,"right"
"25564",511280,-1269.34,"right"
"25565",511300,-1269.4,"right"
"25566",511320,-1269.42,"right"
"25567",511340,-1269.43,"right"
"25568",511360,-1268.5,"right"
"25569",511380,-1268.28,"right"
"25570",511400,-1269.5,"right"
"25571",511420,-1268.23,"right"
"25572",511440,-1270.64,"right"
"25573",511460,-1270.57,"right"
"25574",511480,-1270.56,"right"
"25575",511500,-1269.32,"right"
"25576",511520,-1269.27,"right"
"25577",511540,-1269.33,"right"
"25578",511560,-1270.49,"right"
"25579",511580,-1270.52,"right"
"25580",511600,-1270.44,"right"
"25581",511620,-1270.52,"right"
"25582",511640,-1270.44,"right"
"25583",511660,-1269.35,"right"
"25584",511680,-1270.39,"right"
"25585",511700,-1269.34,"right"
"25586",511720,-1270.43,"right"
"25587",511740,-1270.55,"right"
"25588",511760,-1270.49,"right"
"25589",511780,-1270.47,"right"
"25590",511800,-1270.5,"right"
"25591",511820,-1270.45,"right"
"25592",511840,-1270.47,"right"
"25593",511860,-1270.43,"right"
"25594",511880,-1271.59,"right"
"25595",511900,-1271.52,"right"
"25596",511920,-1271.54,"right"
"25597",511940,-1270.43,"right"
"25598",511960,-1270.38,"right"
"25599",511980,-1270.4,"right"
"25600",512000,-1271.48,"right"
"25601",512020,-1270.33,"right"
"25602",512040,-1270.61,"right"
"25603",512060,-1270.59,"right"
"25604",512080,-1270.7,"right"
"25605",512100,-1270.64,"right"
"25606",512120,-1270.67,"right"
"25607",512140,-1270.62,"right"
"25608",512160,-1270.59,"right"
"25609",512180,-1270.57,"right"
"25610",512200,-1270.62,"right"
"25611",512220,-1270.65,"right"
"25612",512240,-1270.67,"right"
"25613",512260,-1270.69,"right"
"25614",512280,-1270.71,"right"
"25615",512300,-1270.69,"right"
"25616",512320,-1270.72,"right"
"25617",512340,-1269.55,"right"
"25618",512360,-1270.78,"right"
"25619",512380,-1269.58,"right"
"25620",512400,-1270.79,"right"
"25621",512420,-1269.61,"right"
"25622",512440,-1270.83,"right"
"25623",512460,-1270.71,"right"
"25624",512480,-1269.55,"right"
"25625",512500,-1270.81,"right"
"25626",512520,-1270.74,"right"
"25627",512540,-1269.49,"right"
"25628",512560,-1269.57,"right"
"25629",512580,-1270.84,"right"
"25630",512600,-1270.82,"right"
"25631",512620,-1268.94,"right"
"25632",512640,-1268.94,"right"
"25633",512660,-1268.97,"right"
"25634",512680,-1268.93,"right"
"25635",512700,-1270.22,"right"
"25636",512720,-1269.02,"right"
"25637",512740,-1269.03,"right"
"25638",512760,-1270.94,"right"
"25639",512780,-1270.89,"right"
"25640",512800,-1270.89,"right"
"25641",512820,-1269.65,"right"
"25642",512840,-1269.68,"right"
"25643",512860,-1269.61,"right"
"25644",512880,-1269.66,"right"
"25645",512900,-1269.68,"right"
"25646",512920,-1268.48,"right"
"25647",512940,-1270.9,"right"
"25648",512960,-1270.92,"right"
"25649",512980,-1272.15,"right"
"25650",513000,-1272.03,"right"
"25651",513020,-1270.79,"right"
"25652",513040,-1271.86,"right"
"25653",513060,-1270.73,"right"
"25654",513080,-1269.49,"right"
"25655",513100,-1270.72,"right"
"25656",513120,-1270.67,"right"
"25657",513140,-1269.55,"right"
"25658",513160,-1269.53,"right"
"25659",513180,-1270.77,"right"
"25660",513200,-1270.76,"right"
"25661",513220,-1269.49,"right"
"25662",513240,-1269.52,"right"
"25663",513260,-1269.48,"right"
"25664",513280,-1269.45,"right"
"25665",513300,-1270.67,"right"
"25666",513320,-1270.65,"right"
"25667",513340,-1270.73,"right"
"25668",513360,-1271.95,"right"
"25669",513380,-1271.86,"right"
"25670",513400,-1271.93,"right"
"25671",513420,-1271.92,"right"
"25672",513440,-1270.79,"right"
"25673",513460,-1269.42,"right"
"25674",513480,-1270.76,"right"
"25675",513500,-1270.65,"right"
"25676",513520,-1269.62,"right"
"25677",513540,-1270.82,"right"
"25678",513560,-1270.76,"right"
"25679",513580,-1272.01,"right"
"25680",513600,-1270.81,"right"
"25681",513620,-1270.63,"right"
"25682",513640,-1269.6,"right"
"25683",513660,-1270.81,"right"
"25684",513680,-1268.41,"right"
"25685",513700,-1269.66,"right"
"25686",513720,-1269.62,"right"
"25687",513740,-1270.63,"right"
"25688",513760,-1270.78,"right"
"25689",513780,-1270.82,"right"
"25690",513800,-1271.98,"right"
"25691",513820,-1270.75,"right"
"25692",513840,-1270.77,"right"
"25693",513860,-1269.56,"right"
"25694",513880,-1268.37,"right"
"25695",513900,-1269.57,"right"
"25696",513920,-1268.4,"right"
"25697",513940,-1269.31,"right"
"25698",513960,-1268.35,"right"
"25699",513980,-1269.33,"right"
"25700",514000,-1269.4,"right"
"25701",514020,-1269.65,"right"
"25702",514040,-1268.4,"right"
"25703",514060,-1268.86,"right"
"25704",514080,-1264.54,"right"
"25705",514100,-1272.2,"right"
"25706",514120,-1267.21,"right"
"25707",514140,-1270.98,"right"
"25708",514160,-1269.62,"right"
"25709",514180,-1270.85,"right"
"25710",514200,-1270.87,"right"
"25711",514220,-1272.21,"right"
"25712",514240,-1270.64,"right"
"25713",514260,-1271.09,"right"
"25714",514280,-1268.45,"right"
"25715",514300,-1268.47,"right"
"25716",514320,-1267.19,"right"
"25717",514340,-1267.27,"right"
"25718",514360,-1268.45,"right"
"25719",514380,-1268.55,"right"
"25720",514400,-1267.21,"right"
"25721",514420,-1269.45,"right"
"25722",514440,-1268.46,"right"
"25723",514460,-1268.86,"right"
"25724",514480,-1267.22,"right"
"25725",514500,-1268.92,"right"
"25726",514520,-1267.25,"right"
"25727",514540,-1267.26,"right"
"25728",514560,-1270.65,"right"
"25729",514580,-1269.46,"right"
"25730",514600,-1268.22,"right"
"25731",514620,-1269.78,"right"
"25732",514640,-1269.76,"right"
"25733",514660,-1269.77,"right"
"25734",514680,-1269.43,"right"
"25735",514700,-1266.96,"right"
"25736",514720,-1270.82,"right"
"25737",514740,-1273.38,"right"
"25738",514760,-1272.19,"right"
"25739",514780,-1270.65,"right"
"25740",514800,-1272.23,"right"
"25741",514820,-1272.21,"right"
"25742",514840,-1269.64,"right"
"25743",514860,-1271.01,"right"
"25744",514880,-1270.88,"right"
"25745",514900,-1270.77,"right"
"25746",514920,-1270.8,"right"
"25747",514940,-1270.74,"right"
"25748",514960,-1270.71,"right"
"25749",514980,-1270.78,"right"
"25750",515000,-1269.65,"right"
"25751",515020,-1270.87,"right"
"25752",515040,-1270.81,"right"
"25753",515060,-1270.84,"right"
"25754",515080,-1270.82,"right"
"25755",515100,-1270.73,"right"
"25756",515120,-1270.72,"right"
"25757",515140,-1270.68,"right"
"25758",515160,-1270.75,"right"
"25759",515180,-1271.94,"right"
"25760",515200,-1271.91,"right"
"25761",515220,-1271.9,"right"
"25762",515240,-1273.05,"right"
"25763",515260,-1270.69,"right"
"25764",515280,-1270.67,"right"
"25765",515300,-1271.85,"right"
"25766",515320,-1270.65,"right"
"25767",515340,-1270.77,"right"
"25768",515360,-1270.8,"right"
"25769",515380,-1271.94,"right"
"25770",515400,-1271.85,"right"
"25771",515420,-1271.86,"right"
"25772",515440,-1271.81,"right"
"25773",515460,-1271.88,"right"
"25774",515480,-1272.06,"right"
"25775",515500,-1271.86,"right"
"25776",515520,-1271.86,"right"
"25777",515540,-1271.79,"right"
"25778",515560,-1271.84,"right"
"25779",515580,-1271.95,"right"
"25780",515600,-1271.82,"right"
"25781",515620,-1270.32,"right"
"25782",515640,-1270.39,"right"
"25783",515660,-1270.34,"right"
"25784",515680,-1270.49,"right"
"25785",515700,-1271.6,"right"
"25786",515720,-1272.98,"right"
"25787",515740,-1270.35,"right"
"25788",515760,-1270.33,"right"
"25789",515780,-1271.7,"right"
"25790",515800,-1270.32,"right"
"25791",515820,-1275.36,"right"
"25792",515840,-1272.96,"right"
"25793",515860,-1275.43,"right"
"25794",515880,-1274.24,"right"
"25795",515900,-1274.12,"right"
"25796",515920,-1272.93,"right"
"25797",515940,-1271.95,"right"
"25798",515960,-1271.77,"right"
"25799",515980,-1271.83,"right"
"25800",516000,-1271.94,"right"
"25801",516020,-1269.48,"right"
"25802",516040,-1269.48,"right"
"25803",516060,-1269.41,"right"
"25804",516080,-1269.47,"right"
"25805",516100,-1269.42,"right"
"25806",516120,-1270.67,"right"
"25807",516140,-1269.62,"right"
"25808",516160,-1270.67,"right"
"25809",516180,-1269.6,"right"
"25810",516200,-1270.58,"right"
"25811",516220,-1269.38,"right"
"25812",516240,-1269.39,"right"
"25813",516260,-1270.6,"right"
"25814",516280,-1269.39,"right"
"25815",516300,-1270.61,"right"
"25816",516320,-1269.5,"right"
"25817",516340,-1268.16,"right"
"25818",516360,-1269.4,"right"
"25819",516380,-1268.2,"right"
"25820",516400,-1269.71,"right"
"25821",516420,-1269.69,"right"
"25822",516440,-1269.51,"right"
"25823",516460,-1269.53,"right"
"25824",516480,-1269.6,"right"
"25825",516500,-1268.41,"right"
"25826",516520,-1269.45,"right"
"25827",516540,-1268.08,"right"
"25828",516560,-1270.54,"right"
"25829",516580,-1269.3,"right"
"25830",516600,-1270.71,"right"
"25831",516620,-1266.86,"right"
"25832",516640,-1268.12,"right"
"25833",516660,-1269.75,"right"
"25834",516680,-1269.65,"right"
"25835",516700,-1268.37,"right"
"25836",516720,-1270.84,"right"
"25837",516740,-1271,"right"
"25838",516760,-1270.87,"right"
"25839",516780,-1269.64,"right"
"25840",516800,-1266.96,"right"
"25841",516820,-1268.37,"right"
"25842",516840,-1269.62,"right"
"25843",516860,-1269.59,"right"
"25844",516880,-1270.81,"right"
"25845",516900,-1270.78,"right"
"25846",516920,-1270.79,"right"
"25847",516940,-1270.75,"right"
"25848",516960,-1270.79,"right"
"25849",516980,-1268.12,"right"
"25850",517000,-1269.84,"right"
"25851",517020,-1269.76,"right"
"25852",517040,-1269.73,"right"
"25853",517060,-1269.73,"right"
"25854",517080,-1269.75,"right"
"25855",517100,-1272.07,"right"
"25856",517120,-1269.65,"right"
"25857",517140,-1268.45,"right"
"25858",517160,-1272.05,"right"
"25859",517180,-1270.88,"right"
"25860",517200,-1273.34,"right"
"25861",517220,-1269.7,"right"
"25862",517240,-1269.76,"right"
"25863",517260,-1268.38,"right"
"25864",517280,-1268.29,"right"
"25865",517300,-1268.27,"right"
"25866",517320,-1269.72,"right"
"25867",517340,-1269.77,"right"
"25868",517360,-1269.75,"right"
"25869",517380,-1269.86,"right"
"25870",517400,-1271.98,"right"
"25871",517420,-1270.95,"right"
"25872",517440,-1271.94,"right"
"25873",517460,-1271.97,"right"
"25874",517480,-1271.99,"right"
"25875",517500,-1268.23,"right"
"25876",517520,-1270.75,"right"
"25877",517540,-1270.81,"right"
"25878",517560,-1272.01,"right"
"25879",517580,-1272.04,"right"
"25880",517600,-1272.22,"right"
"25881",517620,-1269.45,"right"
"25882",517640,-1270.64,"right"
"25883",517660,-1270.65,"right"
"25884",517680,-1269.37,"right"
"25885",517700,-1271.75,"right"
"25886",517720,-1270.54,"right"
"25887",517740,-1272.96,"right"
"25888",517760,-1271.81,"right"
"25889",517780,-1271.74,"right"
"25890",517800,-1270.57,"right"
"25891",517820,-1271.96,"right"
"25892",517840,-1270.74,"right"
"25893",517860,-1271.81,"right"
"25894",517880,-1271.9,"right"
"25895",517900,-1270.79,"right"
"25896",517920,-1269.55,"right"
"25897",517940,-1271.98,"right"
"25898",517960,-1270.8,"right"
"25899",517980,-1272.05,"right"
"25900",518000,-1270.84,"right"
"25901",518020,-1270.88,"right"
"25902",518040,-1270.81,"right"
"25903",518060,-1270.63,"right"
"25904",518080,-1270.56,"right"
"25905",518100,-1270.66,"right"
"25906",518120,-1269.64,"right"
"25907",518140,-1270.69,"right"
"25908",518160,-1270.8,"right"
"25909",518180,-1270.56,"right"
"25910",518200,-1270.76,"right"
"25911",518220,-1270.5,"right"
"25912",518240,-1270.72,"right"
"25913",518260,-1271.95,"right"
"25914",518280,-1270.77,"right"
"25915",518300,-1270.57,"right"
"25916",518320,-1269.33,"right"
"25917",518340,-1270.55,"right"
"25918",518360,-1270.53,"right"
"25919",518380,-1270.58,"right"
"25920",518400,-1270.56,"right"
"25921",518420,-1270.53,"right"
"25922",518440,-1270.48,"right"
"25923",518460,-1270.49,"right"
"25924",518480,-1270.53,"right"
"25925",518500,-1270.52,"right"
"25926",518520,-1270.71,"right"
"25927",518540,-1270.55,"right"
"25928",518560,-1270.62,"right"
