"","env","time"
"272",0.00957974110547124,2720
"273",0.0337217587627294,2730
"274",0.00521645708704349,2740
"275",0.034142536741664,2750
"276",0.00586668006829691,2760
"277",0.023652312848989,2770
"278",0.00495574054473259,2780
"279",0.0113053305422269,2790
"280",0.00381061309283439,2800
"281",0.00784029398701839,2810
"282",0.00227862916309435,2820
"283",0.0132743925533391,2830
"284",0.000885225931514013,2840
"285",0.00826163370539209,2850
"286",0.0087537066558298,2860
"287",0.0110583802604698,2870
"288",0.0121682107427748,2880
"289",0.014706418145676,2890
"290",0.00776714247117419,2900
"291",0.00561099306125194,2910
"292",0.00290762840314169,2920
"293",0.00433031977656493,2930
"294",0.00453105521761768,2940
"295",0.00884860532057929,2950
"296",0.00876508563543617,2960
"297",0.0099468900770032,2970
"298",0.00584461893667288,2980
"299",0.0064499561110623,2990
"300",0.0060516557225278,3000
"301",0.00740762009491196,3010
"302",0.00890460464161435,3020
"303",0.0052494834456483,3030
"304",0.00654469492062038,3040
"305",0.00286748061347251,3050
"306",0.00537151899906528,3060
"307",0.00151408281474334,3070
"308",0.00363885280113357,3080
"309",0.00164356074167416,3090
"310",0.00159167568747841,3100
"311",0.00331549921854296,3110
"312",0.00226139350446937,3120
"313",0.000928990128025561,3130
"314",0.0044743463664375,3140
"315",0.00465193668260282,3150
"316",0.00152850055215657,3160
"317",0.00522142538507296,3170
"318",0.00458554003508464,3180
"319",0.00588092827576769,3190
"320",0.00838672209942527,3200
"321",0.00978437361055606,3210
"322",0.0160484721813692,3220
"323",0.0331237269828386,3230
"324",0.0382799802327578,3240
"325",0.0548070575719457,3250
"326",0.0405988148057174,3260
"327",0.0417107556975359,3270
"328",0.0181288203847335,3280
"329",0.0255780430579587,3290
"330",0.00638563822662191,3300
"331",0.0307109606497195,3310
"332",0.0249009211734481,3320
"333",0.0557589124168507,3330
"334",0.0533484063964852,3340
"335",0.0644226282853476,3350
"336",0.0628649642657954,3360
"337",0.0795267841982077,3370
"338",0.0954339682162328,3380
"339",0.100838472264484,3390
"340",0.0910524199048207,3400
"341",0.067256746141609,3410
"342",0.0380625616940023,3420
"343",0.0245217734310936,3430
"344",0.0216247978054642,3440
"345",0.019646892314124,3450
"346",0.0167786910997983,3460
"347",0.016027411101503,3470
"348",0.0213429604005417,3480
"349",0.0185296275322239,3490
"350",0.0367555033568904,3500
"351",0.055727455231467,3510
"352",0.0845298082465514,3520
"353",0.0895697585243708,3530
"354",0.0809888425191558,3540
"355",0.0585747410751908,3550
"356",0.0336967375752412,3560
"357",0.0225088863467259,3570
"358",0.0191872875941801,3580
"359",0.0188090189391756,3590
"360",0.0110953226772874,3600
"361",0.00809585521425936,3610
"362",0.00718058956354683,3620
"363",0.0081827425233832,3630
"364",0.00858289585229935,3640
"365",0.00589939090054476,3650
"366",0.00725255494541985,3660
"367",0.0105547046386371,3670
"368",0.00682020916802927,3680
"369",0.00756884958725944,3690
"370",0.00490655107040908,3700
"371",0.00483061369548195,3710
"372",0.00445543642469543,3720
"373",0.00253045130335112,3730
"374",0.00529936270859954,3740
"375",0.0030948292305723,3750
"376",0.00645875691539162,3760
"377",0.00759472223713947,3770
"378",0.00645214150676302,3780
"379",0.00304958474652365,3790
"380",0.00445585289180509,3800
"381",0.00348016089542242,3810
"382",0.00425413920382055,3820
"383",0.00487832769854938,3830
"384",0.00633995087289766,3840
"385",0.00674530447905958,3850
"386",0.0060008451891319,3860
"387",0.00608864712454973,3870
"388",0.0168847563153607,3880
"389",0.0236008843254388,3890
"390",0.0284702973692185,3900
"391",0.0250255240753501,3910
"392",0.0192961420424245,3920
"393",0.00956539032503412,3930
"394",0.0036685010360241,3940
"395",0.00962273563979641,3950
"396",0.00496909488273248,3960
"397",0.0140500608663907,3970
"398",0.00499602104304169,3980
"399",0.0113369181491526,3990
"400",0.00375652774430303,4000
"401",0.0220118873294659,4010
"402",0.0128571680181756,4020
"403",0.0336437242922699,4030
"404",0.00437970774152471,4040
"405",0.0316609932504339,4050
"406",0.00763900061263898,4060
"407",0.026748823548684,4070
"408",0.0101246081036096,4080
"409",0.0116148566671575,4090
"410",0.00358154685222952,4100
"411",0.0146582020985708,4110
"412",0.00562108828400413,4120
"413",0.0155314384456263,4130
"414",0.0136652241369116,4140
"415",0.0160662248303932,4150
"416",0.00591805244764795,4160
"417",0.0175879145550203,4170
"418",0.0147950484841479,4180
"419",0.00666131314195701,4190
"420",0.0117685070789987,4200
"421",0.0103250804533862,4210
"422",0.00277832956721082,4220
"423",0.00440776308396056,4230
"424",0.00208780749271868,4240
"425",0.00980351378859258,4250
"426",0.000280954251435686,4260
"427",0.0145878023497685,4270
"428",0.00319883470529432,4280
"429",0.0056346076275215,4290
"430",0.00796430353171903,4300
"431",0.0122370998790538,4310
"432",0.0115522735464053,4320
"433",0.0162686049491532,4330
"434",0.0138035548285821,4340
"435",0.0157169794632526,4350
"436",0.0124927417242279,4360
"437",0.0167666399104186,4370
"438",0.0209621972790103,4380
"439",0.0458074258789525,4390
"440",0.0506977318500311,4400
"441",0.0741699576996583,4410
"442",0.0545377270983964,4420
"443",0.0587483613434029,4430
"444",0.0163873154659485,4440
"445",0.0253611120812211,4450
"446",0.00372683374806074,4460
"447",0.045039910140383,4470
"448",0.00821128970299793,4480
"449",0.0271806925056156,4490
"450",0.0113246276055015,4500
"451",0.0320960185221468,4510
"452",0.0166064505052431,4520
"453",0.0881686438905955,4530
"454",0.0424830486657995,4540
"455",0.141269634910613,4550
"456",0.0582611434102213,4560
"457",0.0913314329093945,4570
"458",0.0347422340021472,4580
"459",0.0522521157773539,4590
"460",0.0416528393410577,4600
"461",0.045747494352138,4610
"462",0.035993239066997,4620
"463",0.0616781868245138,4630
"464",0.0752479273658085,4640
"465",0.0798047535668964,4650
"466",0.0748296745786835,4660
"467",0.0815812718409348,4670
"468",0.0909536045216735,4680
"469",0.101806011597294,4690
"470",0.0924263309759299,4700
"471",0.0691427403383006,4710
"472",0.0428318954638552,4720
"473",0.0314920948828038,4730
"474",0.0271998956851625,4740
"475",0.0344985832928675,4750
"476",0.0313319861920017,4760
"477",0.0481441383600567,4770
"478",0.0343921066298741,4780
"479",0.0541572958646416,4790
"480",0.0160576921061833,4800
"481",0.0551240668019527,4810
"482",0.0315701017423059,4820
"483",0.0586016795143168,4830
"484",0.0361268017702988,4840
"485",0.038183031208865,4850
"486",0.0152285493923417,4860
"487",0.0128061086403425,4870
"488",0.0074246404423306,4880
"489",0.013202596990562,4890
"490",0.00417301132324681,4900
"491",0.0161694018662262,4910
"492",0.00692325954170964,4920
"493",0.0211707674813398,4930
"494",0.015634358801295,4940
"495",0.0444293248262943,4950
"496",0.0463284669472777,4960
"497",0.064577888914556,4970
"498",0.0443618621744747,4980
"499",0.0467719297761493,4990
"500",0.0145253493732825,5000
"501",0.0156722798517308,5010
"502",0.00380684658707929,5020
"503",0.0177185233603807,5030
"504",0.00855491075551692,5040
"505",0.017095143040245,5050
"506",0.00473588626454464,5060
"507",0.0206542924682076,5070
"508",0.0169234616172038,5080
"509",0.0454730519684947,5090
"510",0.0442905967880552,5100
"511",0.0573595738712296,5110
"512",0.0489207881837074,5120
"513",0.0312954092142238,5130
"514",0.0238824335074647,5140
"515",0.0155375991472464,5150
"516",0.0146637948992413,5160
"517",0.00949285971421305,5170
"518",0.00931466878516925,5180
"519",0.0283873360246884,5190
"520",0.0180457701631955,5200
"521",0.0261369932327308,5210
"522",0.0227577362122348,5220
"523",0.0203661651951242,5230
"524",0.0246757395290615,5240
"525",0.0313648025135758,5250
"526",0.0207787932092188,5260
"527",0.0131742755721387,5270
"528",0.00641504758243726,5280
"529",0.00332139571885584,5290
"530",0.00137617255816236,5300
"531",0.0153648573989743,5310
"532",0.00885503043280397,5320
"533",0.0317000920195339,5330
"534",0.0151475832158597,5340
"535",0.0419255632593563,5350
"536",0.0163360132663949,5360
"537",0.0240513883786797,5370
"538",0.0125708902381397,5380
"539",0.0221871111985275,5390
"540",0.00950868293684488,5400
"541",0.0438395710176943,5410
"542",0.00148067912220225,5420
"543",0.00338328260828887,5430
"544",0.00478328502133143,5440
"545",0.0175055998854399,5450
"546",0.00714490087639939,5460
"547",0.0424340403450101,5470
"548",0.0125871094750538,5480
"549",0.0452245283924421,5490
"550",0.0130064844102461,5500
"551",0.0241843834664677,5510
"552",0.0109807141717444,5520
"553",0.0182435719745678,5530
"554",0.00421430069381857,5540
"555",0.0216569056638133,5550
"556",0.0013656655485667,5560
"557",0.00928558870378107,5570
"558",0.00376435519570366,5580
"559",0.0197788024339771,5590
"560",0.011384983870588,5600
"561",0.0275251577703134,5610
"562",0.0100112022539632,5620
"563",0.0306970143941433,5630
"564",0.0175315425006527,5640
"565",0.0122698151407327,5650
"566",0.00336530715593735,5660
"567",0.00870736695511582,5670
"568",0.00415669886579349,5680
"569",0.0125427727763344,5690
"570",0.00569503995352738,5700
"571",0.00684398757209952,5710
"572",0.00582608798176712,5720
"573",0.00746062288163233,5730
"574",0.00697830161903062,5740
"575",0.00332163011329036,5750
"576",0.00408150818172803,5760
"577",0.00310578248168403,5770
"578",0.00661911003337463,5780
"579",0.00904189794749116,5790
"580",0.011699470255972,5800
"581",0.0124905095000312,5810
"582",0.0176320793769408,5820
"583",0.0426201795874399,5830
"584",0.043575037220548,5840
"585",0.0664125472168951,5850
"586",0.0460014938184923,5860
"587",0.0563451903187825,5870
"588",0.018705694130191,5880
"589",0.0210973163520577,5890
"590",0.00553257334139079,5900
"591",0.0170896071372661,5910
"592",0.00732691877734678,5920
"593",0.0158304975948875,5930
"594",0.00866828039825964,5940
"595",0.0144144493350133,5950
"596",0.0193415126653437,5960
"597",0.0359280779509066,5970
"598",0.0427985699093869,5980
"599",0.0549825894579668,5990
"600",0.044847153749985,6000
"601",0.0403062284692335,6010
"602",0.0124979429507654,6020
"603",0.027103423062521,6030
"604",0.0051247054413338,6040
"605",0.0268009264468889,6050
"606",0.0171464308571571,6060
"607",0.0487744839540397,6070
"608",0.0277347952795328,6080
"609",0.0538853808393925,6090
"610",0.0199744997063399,6100
"611",0.0668113251310094,6110
"612",0.0331191191348303,6120
"613",0.0751862982054598,6130
"614",0.0388213206059502,6140
"615",0.0553668785604322,6150
"616",0.0179479508153788,6160
"617",0.0206377036940947,6170
"618",0.0136187747712035,6180
"619",0.0163720890056317,6190
"620",0.00322453604760507,6200
"621",0.0272483548457044,6210
"622",0.0076235548843199,6220
"623",0.0356455753841842,6230
"624",0.0218051905257191,6240
"625",0.103093093565084,6250
"626",0.0434082085852705,6260
"627",0.154723845992799,6270
"628",0.0540502466365973,6280
"629",0.100725877877593,6290
"630",0.0279922083937383,6300
"631",0.0454328732618111,6310
"632",0.014675256458112,6320
"633",0.041604842404514,6330
"634",0.0131460397942518,6340
"635",0.0223656543102649,6350
"636",0.0170410949660988,6360
"637",0.0395255581996873,6370
"638",0.0339959536673191,6380
"639",0.110915482537608,6390
"640",0.0424970601237182,6400
"641",0.155546303477245,6410
"642",0.051654651162936,6420
"643",0.10060738828284,6430
"644",0.0241213514660363,6440
"645",0.0505255558078145,6450
"646",0.0145296438418764,6460
"647",0.041441923447228,6470
"648",0.00513706466267566,6480
"649",0.0244610265546935,6490
"650",0.00737380710508696,6500
"651",0.0197415838734517,6510
"652",0.00953116584622565,6520
"653",0.0206285358410138,6530
"654",0.00876795430516427,6540
"655",0.0202247142605803,6550
"656",0.00776123701523183,6560
"657",0.0235788412194965,6570
"658",0.00745148916796796,6580
"659",0.0244632026466222,6590
"660",0.00508883514321756,6600
"661",0.0207197081217597,6610
"662",0.00397123351151528,6620
"663",0.0292697552868859,6630
"664",0.0214708010990937,6640
"665",0.0236142367349411,6650
"666",0.0254673019371562,6660
"667",0.021978535903925,6670
"668",0.0237393330173975,6680
"669",0.0339359511208645,6690
"670",0.0209951040291118,6700
"671",0.0295522646548704,6710
"672",0.0141423094080981,6720
"673",0.0187531455876033,6730
"674",0.0114404419188478,6740
"675",0.029864954772335,6750
"676",0.0157403225452042,6760
"677",0.0413789818150139,6770
"678",0.0195419456942329,6780
"679",0.0310505286835837,6790
"680",0.0209304111171148,6800
"681",0.0405622895503489,6810
"682",0.0252074151788705,6820
"683",0.0419208652718346,6830
"684",0.0203894977964697,6840
"685",0.0531995778380346,6850
"686",0.0322365954746351,6860
"687",0.0749866437761276,6870
"688",0.0254466371092026,6880
"689",0.0709124827608949,6890
"690",0.00850220247705954,6900
"691",0.0528783396801338,6910
"692",0.0213332696657361,6920
"693",0.0376246371657432,6930
"694",0.017179661319518,6940
"695",0.0366577807844226,6950
"696",0.0209306684402404,6960
"697",0.0432880952018472,6970
"698",0.0166811896704045,6980
"699",0.0524640798859365,6990
"700",0.0429406898490151,7000
"701",0.070135632008138,7010
"702",0.0461960994066967,7020
"703",0.0573132279186158,7030
"704",0.0314612069439565,7040
"705",0.0410592941458626,7050
"706",0.0256773490927972,7060
"707",0.0261286869974957,7070
"708",0.0139562688668269,7080
"709",0.00688200071794044,7090
"710",0.00870963717923836,7100
"711",0.00456264655472092,7110
"712",0.0115779673547767,7120
"713",0.00688780992089075,7130
"714",0.00898050576729694,7140
"715",0.00533111635366117,7150
"716",0.0095863894247654,7160
"717",0.00605115072553408,7170
"718",0.00686951606718635,7180
"719",0.00134977819304682,7190
"720",0.00483736560914694,7200
"721",0.000393973558144957,7210
"722",0.00555957274649297,7220
"723",0.00808532257583976,7230
"724",0.0099328183764844,7240
"725",0.0125487469524876,7250
"726",0.0165501148520126,7260
"727",0.0441697718203842,7270
"728",0.0408001597229324,7280
"729",0.0685925336842385,7290
"730",0.0437652497129874,7300
"731",0.0572585321580058,7310
"732",0.0117470281023581,7320
"733",0.0325902941159693,7330
"734",0.00950964876400468,7340
"735",0.0257785995080342,7350
"736",0.0211351171434465,7360
"737",0.0584899220106478,7370
"738",0.0673184509334271,7380
"739",0.073775412065864,7390
"740",0.0698329755841197,7400
"741",0.080796738105618,7410
"742",0.0923135183682009,7420
"743",0.104024217819562,7430
"744",0.0929349390088593,7440
"745",0.0671179451191259,7450
"746",0.0488992022312457,7460
"747",0.0436751370753645,7470
"748",0.045178434610479,7480
"749",0.0374839800638992,7490
"750",0.0392734791879834,7500
"751",0.0600325860543017,7510
"752",0.0740381609774311,7520
"753",0.0708407638996546,7530
"754",0.0738992297408583,7540
"755",0.0790351292012472,7550
"756",0.0875541872611231,7560
"757",0.100309654940329,7570
"758",0.0868387354821851,7580
"759",0.0614842897743006,7590
"760",0.0330250134819148,7600
"761",0.0243857179491018,7610
"762",0.0178648943361906,7620
"763",0.0204189817522376,7630
"764",0.00346944774254984,7640
"765",0.014833167071426,7650
"766",0.00760785047836839,7660
"767",0.0181372666390407,7670
"768",0.0143913921315545,7680
"769",0.0405023981677824,7690
"770",0.039586401538011,7700
"771",0.0545619148215627,7710
"772",0.0369958148750415,7720
"773",0.0365027755566964,7730
"774",0.0166567409721593,7740
"775",0.0129595798421916,7750
"776",0.00948333469593356,7760
"777",0.0128972229440544,7770
"778",0.0126539163093522,7780
"779",0.0165420682962408,7790
"780",0.00988264963114934,7800
"781",0.0218530984363774,7810
"782",0.0217396465203364,7820
"783",0.0523187951733679,7830
"784",0.0467252129526106,7840
"785",0.0660951082023141,7850
"786",0.0430239072120683,7860
"787",0.0421952639821071,7870
"788",0.0153922247007493,7880
"789",0.015884392524943,7890
"790",0.0070289266354539,7900
"791",0.0134812152737597,7910
"792",0.00447304239997492,7920
"793",0.0117202788452322,7930
"794",0.00725870604495227,7940
"795",0.00923190276707519,7950
"796",0.0105923220716028,7960
"797",0.0137718827953513,7970
"798",0.00964806535314957,7980
"799",0.0107046894360774,7990
"800",0.0134338905070305,8000
"801",0.0126942817485409,8010
"802",0.0172975111033148,8020
"803",0.00890543988004427,8030
"804",0.00994516279003992,8040
"805",0.0100455292556929,8050
"806",0.00956034102294371,8060
"807",0.00205408804449133,8070
"808",0.00310267794759438,8080
"809",0.00116345733416894,8090
"810",0.00352434589166205,8100
"811",0.00563495085379769,8110
"812",0.00386147930613363,8120
"813",0.00881862473141631,8130
"814",0.00478407577161856,8140
"815",0.00438896387181386,8150
"816",0.002298911302579,8160
"817",0.00310350304985768,8170
"818",0.000952640915077937,8180
"819",0.00738347245533547,8190
"820",0.0136187544262775,8200
"821",0.0140089578091624,8210
"822",0.0105736861784161,8220
"823",0.015354546570599,8230
"824",0.0156734137928576,8240
"825",0.0124210203743619,8250
"826",0.00288938117523368,8260
"827",0.00619130379041212,8270
"828",0.00750553351518184,8280
"829",0.0124842109567716,8290
"830",0.00721762771507913,8300
"831",0.0207341581608852,8310
"832",0.00964096212955803,8320
"833",0.0162419657311465,8330
"834",0.00226540422231179,8340
"835",0.0180386305418167,8350
"836",0.0121862871355535,8360
"837",0.0160569494285484,8370
"838",0.0127702184112769,8380
"839",0.0121271554141347,8390
"840",0.0103280820471906,8400
"841",0.0131151301034797,8410
"842",0.0184514268793695,8420
"843",0.0441143089036189,8430
"844",0.0423518251283871,8440
"845",0.0697921607552673,8450
"846",0.0476508894694154,8460
"847",0.0647954959730828,8470
"848",0.0276906686897011,8480
"849",0.040637184064047,8490
"850",0.0116816563741356,8500
"851",0.0404501534945852,8510
"852",0.0177850775008894,8520
"853",0.0434958903206825,8530
"854",0.0210861677541172,8540
"855",0.0506978300259787,8550
"856",0.0139727894014218,8560
"857",0.0671928972603388,8570
"858",0.0469361531232588,8580
"859",0.0818222541399181,8590
"860",0.0520403651111378,8600
"861",0.0675021886130371,8610
"862",0.00950990260815915,8620
"863",0.0466790975688392,8630
"864",0.0152859217485352,8640
"865",0.0417544364613227,8650
"866",0.0171572540148877,8660
"867",0.0412197050336005,8670
"868",0.0182316114848697,8680
"869",0.0433438719961578,8690
"870",0.00994842396838375,8700
"871",0.0598027024820601,8710
"872",0.0377999706006635,8720
"873",0.0766935998391763,8730
"874",0.0421025933380106,8740
"875",0.0581750467113472,8750
"876",0.0143607062846114,8760
"877",0.0318645957330281,8770
"878",0.00329214872338935,8780
"879",0.06299938396042,8790
"880",0.020524274613642,8800
"881",0.0398115599867432,8810
"882",0.0687435524569782,8820
"883",0.0738120462149059,8830
"884",0.0764026176133873,8840
"885",0.0702143089537387,8850
"886",0.0925085759843105,8860
"887",0.0985926380611664,8870
"888",0.0888003322344384,8880
"889",0.0674354240138241,8890
"890",0.0395523971372271,8900
"891",0.0260872390924562,8910
"892",0.0240042808149271,8920
"893",0.0300399353256954,8930
"894",0.0463563418436252,8940
"895",0.0502952999863952,8950
"896",0.0490153526516831,8960
"897",0.0462469493683821,8970
"898",0.0681895857336905,8980
"899",0.0827920243847747,8990
"900",0.091914643443629,9000
"901",0.0937340007729406,9010
"902",0.0840653709223568,9020
"903",0.0567903462637877,9030
"904",0.0274482860894712,9040
"905",0.0152021859697776,9050
"906",0.00932168176189732,9060
"907",0.00582921982535856,9070
"908",0.00624008890446061,9080
"909",0.00831343979308633,9090
"910",0.002182535414158,9100
"911",0.0113214174987737,9110
"912",0.000896528582760438,9120
"913",0.00123400684926962,9130
"914",0.000963465603470446,9140
"915",0.0102300973931201,9150
"916",0.00218794814794432,9160
"917",0.00903158719042766,9170
"918",0.00198230833402921,9180
"919",0.00579311309422207,9190
"920",0.00172767337805044,9200
"921",0.00268009277085088,9210
"922",0.00141087616635603,9220
"923",0.00972294278318731,9230
"924",0.00385006823723547,9240
"925",0.00742339358448442,9250
"926",0.00379864684874624,9260
"927",0.00391876840239983,9270
"928",0.000531649349808185,9280
"929",0.00544340583023883,9290
"930",0.00269563500253607,9300
"931",0.00559264593632626,9310
"932",0.00538997369254291,9320
"933",0.0215384983806343,9330
"934",0.0131194839913383,9340
"935",0.0165343273228923,9350
"936",0.0227364506887956,9360
"937",0.0396764092773279,9370
"938",0.0272995999585373,9380
"939",0.0591176785251898,9390
"940",0.0171218255271443,9400
"941",0.0261598517077109,9410
"942",0.00760292037329379,9420
"943",0.0130574799790446,9430
